#Orbital-7	#Orbital-8	#Orbital-9
-10.412554378120	-10.411826257985	-0.928740487693
-10.484706742477	-10.476755383341	-0.995608747006
-10.485240985574	-10.477941014500	-1.052972777231
-10.503530343842	-10.496278466926	-0.985342653438
-10.404707645525	-10.402211007719	-0.970033569005
-10.392274173283	-10.386859510446	-1.042382846485
-10.368252787651	-10.366653653066	-0.911344127956
-10.478232986478	-10.419899156102	-1.270619052178
-10.493570091666	-10.490895041094	-0.952755502838
-10.478243862971	-10.455021395831	-1.152393728985
-10.333905008655	-10.326431861739	-0.970459263650
-10.488706298473	-10.477867943971	-1.069382407049
-10.509387924148	-10.507787955492	-0.931673244360
-10.451728086453	-10.447806548034	-1.033877755005
-10.442204012415	-10.432468761955	-1.241133910202
-10.387431795029	-10.386108844637	-1.029395892838
-10.474306284348	-10.473842832767	-0.936505135483
-10.475667311843	-10.468575323579	-1.073782940634
-10.492933377462	-10.472509963644	-1.056851327705
-10.466686815151	-10.459014756060	-1.141620732876
-10.442546995422	-10.428989293930	-1.168812502741
-10.489987669674	-10.480415051443	-1.013458812086
-10.484014029635	-10.469697929359	-1.094205979039
-10.507418864510	-10.495503696871	-0.992798086590
-10.490233965782	-10.464339185144	-1.100418995517
-10.459839507254	-10.453769046899	-1.010168477897
-10.477834966230	-10.477823484492	-0.969905066019
-10.468216270091	-10.461012906592	-1.141925958627
-10.495670675010	-10.477492834379	-1.056269107282
-10.349480226220	-10.348942161633	-0.929773166805
-10.438136503116	-10.413004731187	-1.138525079312
-10.477948258254	-10.476046361615	-1.025837500192
-10.429001574728	-10.418127811842	-0.989850002870
-10.508284799765	-10.493070774612	-0.998252108306
-10.451743020927	-10.434734179880	-1.091180995286
-10.505257576622	-10.491259435476	-0.998256143931
-10.498601426969	-10.496226160189	-0.941664146814
-10.462494442227	-10.451230470219	-1.111602777809
-10.509148145197	-10.502158593413	-0.954979554456
-10.441173894215	-10.420648849260	-1.068663128609
-10.399439519279	-10.394689698529	-0.937590321668
-10.406820412549	-10.402583530155	-0.966090273633
-10.511600599851	-10.508949222332	-0.937458920841
-10.507948970405	-10.507265960384	-0.885136009308
-10.479808720904	-10.476845138918	-1.034537196004
-10.467018251862	-10.464214996920	-1.042790713446
-10.408193226604	-10.406098572281	-0.947226408293
-10.506136688631	-10.506004343761	-0.909826650032
-10.217518637802	-10.213917972080	-0.975791321276
-10.447709824214	-10.427184425866	-1.130155811080
-10.521602100291	-10.511497861964	-0.936229357973
-10.510609472173	-10.488022326829	-1.012009375761
-10.474726436451	-10.447060679687	-1.245482865554
-10.457154302975	-10.448236021085	-0.997181602551
-10.315916606979	-10.307728404239	-1.150837782193
-10.514846810645	-10.506584589481	-0.937509153159
-10.482126091172	-10.457796734184	-1.103625571387
-10.368465837160	-10.362359633303	-0.948619499116
-10.477684633581	-10.477182780945	-0.926670868636
-10.281365374887	-10.280988653540	-1.002270741066
-10.413231532993	-10.412839877470	-1.008535708991
-10.483988206504	-10.483016318269	-0.960835988061
-10.516878652994	-10.509528810980	-0.945738017372
-10.520483119334	-10.518032054942	-0.917840027320
-10.507324427068	-10.503912012320	-0.884053859727
-10.343337848817	-10.338799159814	-0.908573913241
-10.341089428910	-10.323852907909	-1.109277629325
-10.445743078456	-10.431314844854	-1.116820585199
-10.436390611914	-10.430802528756	-1.070381847197
-10.479502818606	-10.462794022295	-1.142221111117
-10.502905096099	-10.494051275014	-0.993337555689
-10.499659903943	-10.488023035578	-0.965706255352
-10.481115303537	-10.480997340254	-0.904947204047
-10.495116471543	-10.492630110318	-0.980330821464
-10.495428365714	-10.488892856507	-1.008624968002
-10.497139796495	-10.487921810631	-0.990689491757
-10.433519316001	-10.432508443613	-0.949050179372
-10.487423034284	-10.474154236343	-1.091137078375
-10.298137205286	-10.285506210884	-1.084341027520
-10.399574657743	-10.372103158898	-1.345674343410
-10.484848136298	-10.472530149995	-1.066418092686
-10.406001016088	-10.405100975216	-0.920936541942
-10.445268712895	-10.426322674943	-1.376401058828
-10.476824985644	-10.475027056978	-0.983849026566
-10.437538051676	-10.429946898375	-0.977042677609
-10.476202704167	-10.473723789336	-0.994548101916
-10.486529228858	-10.457248542358	-1.168950865429
-10.451040165160	-10.441537862150	-1.290978139623
-10.508677338247	-10.503983604073	-0.925609669854
-10.465095916751	-10.460343368909	-1.031057885518
-10.491112038272	-10.490313058064	-0.969284437221
-10.505280803080	-10.504022797181	-0.943126305409
-10.511665134913	-10.509347646800	-0.935872974259
-10.416122019797	-10.399272274158	-1.176581191165
-10.475641437591	-10.448158892855	-1.196781779635
-10.482486767476	-10.465912090248	-1.097634556573
-10.498729254446	-10.481791645223	-1.045841105674
-10.494241873887	-10.476313095568	-1.074191639376
-10.442263164234	-10.438282061491	-1.042111774521
-10.492663653854	-10.479320811473	-1.010170030010
-10.479477517205	-10.460253317795	-1.022615865359
-10.476147233802	-10.473552986533	-1.020154881464
-10.322822460412	-10.306310623629	-1.182852528801
-10.347970001277	-10.326647337815	-0.983693527581
-10.430539452475	-10.367344473975	-1.831703020047
-10.443681887506	-10.427779731657	-1.164589163344
-10.494594864628	-10.491761076600	-0.964374376430
-10.240190986976	-10.227544225556	-1.072398934220
-10.476558335384	-10.470390191291	-1.059522736433
-10.438555141346	-10.415659710225	-1.079547083966
-10.487487868555	-10.475356094945	-1.064291692105
-10.455813966143	-10.436557769414	-1.358250523289
-10.482565028119	-10.472629121922	-1.051002865452
-10.492912732612	-10.484960780251	-1.022158493379
-10.510507825713	-10.508464145035	-0.934354966711
-10.422543943352	-10.403342577191	-1.330013885676
-10.461191210997	-10.428180816200	-1.405996240029
-10.445791481398	-10.430575887314	-1.201418149009
-10.479084686013	-10.473660217330	-0.989841681300
-10.460146425315	-10.438876848269	-1.164076922467
-10.439838792997	-10.427578026068	-1.074853197469
-10.439440672714	-10.427585913221	-1.136638568607
-10.433385713376	-10.424101500453	-1.359877181701
-10.484594392357	-10.470582255195	-1.072679014610
-10.493929050473	-10.484108386956	-1.026264947579
-10.451448313013	-10.445522862834	-1.028267693333
-10.383671569002	-10.382217475307	-1.076192103014
-10.445654055961	-10.390372615176	-1.644425357464
-10.473699829911	-10.470547348437	-1.054407664890
-10.463351583373	-10.459305485709	-1.030203032654
-10.499441099364	-10.492836588428	-0.986727383563
-10.366922747100	-10.364453719087	-1.008299356990
-10.381579159351	-10.374132701254	-1.100414650970
-10.472959959938	-10.442981783697	-1.226274614978
-10.507154294083	-10.476157713663	-1.045006021925
-10.507151104656	-10.500413116927	-0.965158118264
-10.481753109860	-10.481241770916	-0.956937776485
-10.425201274925	-10.386860197702	-1.570631674542
-10.464312456172	-10.459644161467	-0.940939049560
-10.496541297524	-10.485929626311	-1.030083591486
-10.483507101435	-10.464581534897	-1.148240016365
-10.510087818595	-10.493778981072	-0.995770674893
-10.471113130253	-10.470423358713	-0.976248732744
-10.483160472781	-10.483100720263	-0.917325603533
-10.437312225775	-10.430155249920	-1.046046447606
-10.493696579548	-10.469681307221	-0.997787215634
-10.316053546054	-10.308261686624	-0.951783567536
-10.479515738608	-10.471639875216	-0.940744571518
-10.518164413501	-10.496710355941	-0.982177992498
-10.496124597925	-10.486709602866	-1.022294287889
-10.497830363255	-10.495228330666	-0.918271725102
-10.499982695639	-10.484848710336	-1.026237612546
-10.430335033855	-10.428659577141	-0.964660302716
-10.498318683859	-10.496711847496	-0.947988957195
-10.333873973890	-10.319983116699	-1.042718526847
-10.540687286784	-10.531848172931	-0.889711644189
-10.401605005034	-10.398560229703	-0.986861395089
-10.448648229089	-10.423328346259	-1.248235421080
-10.299419810218	-10.297042732964	-1.080210249502
-10.466345855502	-10.444310812016	-1.184318541042
-10.514065503107	-10.512622943056	-0.918925306259
-10.503084719888	-10.503013372771	-0.924508719069
-10.516146578137	-10.504692601451	-0.958670266425
-10.508862043190	-10.504139241031	-0.955888266198
-10.487413898421	-10.485825985456	-0.953564607234
-10.453123280487	-10.451733410528	-0.910489382149
-10.368494323470	-10.363622606642	-1.045063833386
-10.515972533302	-10.514039264007	-0.898237011483
-10.384696219404	-10.368637383281	-1.018289370799
-10.477319852613	-10.471578310623	-1.022904151680
-10.500108881423	-10.485553978036	-1.025705597210
-10.478031110311	-10.477248273772	-1.011020193590
-10.391459781310	-10.369820997610	-1.311470324130
-10.367749994762	-10.366435918894	-0.994231292425
-10.412521068436	-10.389375096815	-1.217633232659
-10.498302191312	-10.490856059264	-1.005045678515
-10.474728459757	-10.438842198351	-1.243515970726
-10.516792898373	-10.515350729818	-0.921739220187
-10.346747509355	-10.338863581874	-1.021035753788
-10.284873187550	-10.271516697360	-1.021368887291
-10.506073486944	-10.503348182184	-0.953095808150
-10.451063526299	-10.446313519940	-1.048941637290
-10.455415249389	-10.444974035340	-1.037191762404
-10.435652543691	-10.409850700926	-1.264529005298
-10.460038700540	-10.455900359655	-1.060406604791
-10.411168611990	-10.402606775153	-0.960545370058
-10.414388235803	-10.413582522662	-0.966258108742
-10.463169179389	-10.441354215392	-1.194591246591
-10.445673749615	-10.441761783719	-0.979042712871
-10.478673195083	-10.468175311211	-1.017886595460
-10.482691230556	-10.475655012414	-0.950333422785
-10.493888422859	-10.475706183859	-1.018001672093
-10.451828768532	-10.451621726948	-0.974153748894
-10.494449625985	-10.483457334185	-0.992410406098
-10.496378904048	-10.490489951979	-0.933504064705
-10.430120536193	-10.415662779025	-1.265308982609
-10.397753665251	-10.386101818331	-1.084746813457
-10.478331997567	-10.469588215429	-1.083931935759
-10.403137289036	-10.388382738461	-1.142679498597
-10.534079049648	-10.523573487142	-0.899515669913
-10.475209297914	-10.455333413516	-1.106009957521
-10.387869833432	-10.367634565133	-1.147715074797
-10.462832187254	-10.438670717948	-1.190008129397
-10.501403879377	-10.491943103845	-0.999726111796
-10.449767937928	-10.414577525539	-1.330490190064
-10.293473781584	-10.266760296517	-1.466624015638
-10.479535067633	-10.463864889213	-1.021909361288
-10.441715549101	-10.425306154959	-1.488633482764
-10.451543359367	-10.440231263515	-1.022488647086
-10.480979691984	-10.467938049496	-1.127636240201
-10.476910774022	-10.476411876039	-0.964619181260
-10.438038302193	-10.437488353441	-0.947316158694
-10.358355162583	-10.356634900826	-0.901616017070
-10.468383894486	-10.463901356066	-1.090631804072
-10.346032826193	-10.305831065420	-1.259141533528
-10.484717777794	-10.479231619389	-1.029861921701
-10.390621053896	-10.368143095018	-1.183065693368
-10.508191313988	-10.507918439113	-0.904684430747
-10.482690153738	-10.477995764848	-0.990087545991
-10.461003719125	-10.460347589070	-0.942232163519
-10.517085509612	-10.510699550636	-0.924626104060
-10.478743058198	-10.477942752936	-0.955491851498
-10.499841821364	-10.483472020809	-1.038383314030
-10.498923895210	-10.496955349397	-0.928746235660
-10.361251952309	-10.359017181889	-0.961750061861
-10.506581763467	-10.504354998301	-0.934072548002
-10.466759250988	-10.459574890419	-0.978944635082
-10.485470876293	-10.475797564398	-1.062522122480
-10.437822692612	-10.431685001047	-1.025089827917
-10.467152528677	-10.463494316154	-0.976597987022
-10.477822810240	-10.450506843527	-1.208885679107
-10.371726399914	-10.362639886256	-0.955079327208
-10.392396551631	-10.353598316899	-1.237815426104
-10.499732075655	-10.495609303493	-0.960026260526
-10.502999722168	-10.499347205130	-0.939875617468
-10.510062843156	-10.490715726894	-1.006998291325
-10.497267707660	-10.483698690858	-1.004136377325
-10.512181145419	-10.510825205223	-0.913658251867
-10.413008099806	-10.405993794404	-1.056162119182
-10.457908254647	-10.432669302353	-1.363136539431
-10.484285224834	-10.452833312931	-1.111966029063
-10.477406700692	-10.473377491165	-0.979003156430
-10.461424287265	-10.445883230000	-1.234550974207
-10.497818622347	-10.491127030913	-0.987075483257
-10.452844274010	-10.452564182670	-0.954480221053
-10.480708748646	-10.459892545693	-1.174727058721
-10.435654383727	-10.433259145368	-0.943758303891
-10.448560954024	-10.441324974788	-1.056403305947
-10.464816990865	-10.460358759808	-0.947617118930
-10.227995934105	-10.224898343051	-1.000012052542
-10.403150695283	-10.402479189400	-0.952265991793
-10.480722807128	-10.473021997572	-1.009929483096
-10.511589433197	-10.502713147433	-0.961889243681
-10.497653605381	-10.490740799107	-1.004436832705
-10.413913561196	-10.411216283923	-0.943937776312
-10.418579236794	-10.411864425447	-0.947765307325
-10.339296657665	-10.338056572627	-0.994903672806
-10.429122204717	-10.388550780483	-1.809126918194
-10.493008876183	-10.490347470985	-0.954227772942
-10.473929090304	-10.451408381668	-1.180370944576
-10.317732762869	-10.311224891994	-1.041118146651
-10.503055562444	-10.490976359818	-1.010501688855
-10.499645505032	-10.498187192352	-0.954675490050
-10.489043134112	-10.483845818115	-0.923798143694
-10.509350627991	-10.494059398709	-0.934068906284
-10.439531086790	-10.437581900120	-0.889585419527
-10.475448722865	-10.474979847278	-0.934306135414
-10.510871603261	-10.501712687749	-0.950091033918
-10.468573953432	-10.451434722903	-1.195247010356
-10.522294144420	-10.511181059735	-0.931941869897
-10.473726551778	-10.456790370306	-1.009029776296
